Year,Make,Model,Trim,Drive
2003,Mitsubishi,Galant,LS,FWD
2003,Mitsubishi,Eclipse,GT,FWD
2003,Mitsubishi,Eclipse,Spyder GT,FWD
2003,Mitsubishi,Eclipse,Spyder GTS,FWD
2003,Mitsubishi,Eclipse,RS,FWD
2003,Mitsubishi,Eclipse,GTS,FWD
2003,Mitsubishi,Outlander,LS,FWD
2003,Mitsubishi,Outlander,LS,AWD
2003,Mitsubishi,Eclipse,GS,FWD
2003,Mitsubishi,Eclipse,Spyder GS,FWD
2003,Mitsubishi,Outlander,XLS,FWD
2003,Mitsubishi,Outlander,XLS,AWD
2003,Mitsubishi,Montero Sport,ES,RWD
2003,Mitsubishi,Montero Sport,ES,4WD
2003,Mitsubishi,Galant,GTZ,FWD
2003,Mitsubishi,Montero Sport,Limited,RWD
2003,Mitsubishi,Montero Sport,Limited,4WD
2003,Mitsubishi,Diamante,VR-X,FWD
2003,Mitsubishi,Diamante,ES,FWD
2003,Mitsubishi,Lancer,LS,FWD
2003,Mitsubishi,Lancer,Evolution,AWD
2003,Mitsubishi,Lancer,OZ Rally,FWD
2003,Mitsubishi,Lancer,ES,FWD
2003,Volvo,S60,AWD,AWD
2003,Volvo,S40,Base,FWD
2003,Volvo,S60,Base,FWD
2003,Volvo,S60,2.4T,FWD
2003,Volvo,S60,T5,FWD
2003,Volvo,V40,Base,FWD
2003,Isuzu,Rodeo Sport,S V6,4WD
2003,Isuzu,Rodeo Sport,S V6,RWD
2003,Volvo,V70,T5,FWD
2003,Land Rover,Freelander,S,AWD
2003,Isuzu,Ascender,Base,4WD
2003,Isuzu,Ascender,Base,RWD
2003,Land Rover,Freelander,HSE,AWD
2003,Land Rover,Freelander,SE3,AWD
2003,Isuzu,Rodeo Sport,S,RWD
2003,Land Rover,Freelander,SE,AWD
2003,Isuzu,Rodeo,LS,RWD
2003,Isuzu,Rodeo,LS,4WD
2003,Isuzu,Axiom,Base,4WD
2003,Isuzu,Axiom,Base,RWD
2003,Isuzu,Rodeo,LSE,4WD
2003,Isuzu,Rodeo,LSE,RWD
2003,GMC,Yukon XL 2500,SLE,RWD
2003,GMC,Yukon XL 2500,SLE,4WD
2003,GMC,Yukon XL 2500,SLT,RWD
2003,GMC,Yukon XL 2500,SLT,4WD
2003,GMC,Sierra 3500 Dually,SLE,RWD
2003,GMC,Sierra 3500 Dually,SLE,4WD
2003,GMC,Envoy XL,SLE,RWD
2003,GMC,Envoy XL,SLE,4WD
2003,GMC,Savana 2500,SLE,RWD
2003,GMC,Savana 1500,SLE,RWD
2003,GMC,Savana 1500,SLE,AWD
2003,GMC,Sierra 1500,SLT,RWD
2003,GMC,Sierra 1500,SLT,4WD
2003,GMC,Savana 3500,SLE,RWD
2003,GMC,Sonoma,SL,RWD
2003,GMC,Sonoma,SL,4WD
2003,GMC,Yukon XL 1500,SLE,RWD
2003,GMC,Yukon XL 1500,SLE,4WD
2003,GMC,Safari,SLE,RWD
2003,GMC,Safari,SLE,AWD
2003,GMC,Safari,SLT,RWD
2003,GMC,Safari,SLT,AWD
2003,GMC,Jimmy,SLS,RWD
2003,GMC,Jimmy,SLS,4WD
2003,GMC,Safari,Base,RWD
2003,GMC,Safari,Base,AWD
2003,GMC,Yukon XL 1500,SLT,RWD
2003,GMC,Yukon XL 1500,SLT,4WD
2003,GMC,Yukon XL 1500,Denali,AWD
2003,GMC,Savana 3500,Base,RWD
2003,GMC,Sierra 1500,WT,RWD
2003,GMC,Sierra 1500,WT,4WD
2003,GMC,Sonoma,SLS,RWD
2003,GMC,Sonoma,SLS,4WD
2003,GMC,Sierra 1500,Denali,AWD
2003,GMC,Sierra 1500,SLE,RWD
2003,GMC,Sierra 1500,SLE,4WD
2003,GMC,Sierra 1500,SL,RWD
2003,GMC,Sierra 1500,SL,4WD
2003,GMC,Sierra 1500,Base,RWD
2003,GMC,Sierra 1500,Base,4WD
2003,GMC,Savana 1500,Base,RWD
2003,GMC,Savana 1500,Base,AWD
2003,GMC,Savana 2500,Base,RWD
2003,GMC,Savana 2500,Base,AWD
2003,GMC,Sierra 3500 Dually,SLT,RWD
2003,GMC,Sierra 3500 Dually,SLT,4WD
2003,GMC,Envoy XL,SLT,RWD
2003,GMC,Envoy XL,SLT,4WD
2003,GMC,Sierra 3500 Dually,Base,RWD
2003,GMC,Sierra 3500 Dually,Base,4WD
2003,BMW,745i,Base,RWD
2003,BMW,M5,Base,RWD
2003,BMW,760Li,Base,RWD
2003,GMC,Sierra 2500 HD,SLE,RWD
2003,GMC,Sierra 2500 HD,SLE,4WD
2003,BMW,525i,Base,RWD
2003,BMW,X5,3.0i,AWD
2003,BMW,325xi,Base,AWD
2003,BMW,X5,4.4i,AWD
2003,BMW,530i,Base,RWD
2003,BMW,330Ci,Base,RWD
2003,BMW,M3,Base,RWD
2003,BMW,540i,Base,RWD
2003,BMW,320i,Base,RWD
2003,BMW,X5,4.6is,AWD
2003,BMW,325Ci,Base,RWD
2003,GMC,Sierra 2500 HD,SLT,RWD
2003,GMC,Sierra 2500 HD,SLT,4WD
2003,GMC,Sierra 2500 HD,WT,RWD
2003,GMC,Sierra 2500 HD,WT,4WD
2003,GMC,Sierra 2500 HD,Base,RWD
2003,GMC,Sierra 2500 HD,Base,4WD
2003,GMC,Sierra 1500 HD,SLE,RWD
2003,GMC,Sierra 1500 HD,SLE,4WD
2003,GMC,Sierra 1500 HD,SLT,RWD
2003,GMC,Sierra 1500 HD,SLT,4WD
2003,BMW,330i,Base,RWD
2003,GMC,Sierra 2500,SLE,RWD
2003,GMC,Sierra 2500,SLE,4WD
2003,BMW,330xi,Base,AWD
2003,BMW,325i,Base,RWD
2003,Buick,Rendezvous,CXL,AWD
2003,Buick,Rendezvous,CXL,FWD
2003,Buick,Rendezvous,CX Plus,AWD
2003,Buick,Rendezvous,CX Plus,FWD
2003,Buick,LeSabre,Custom,FWD
2003,Buick,Century,Custom,FWD
2003,Buick,Park Avenue,Base,FWD
2003,Buick,Rendezvous,CX,AWD
2003,Buick,Rendezvous,CX,FWD
2003,Buick,Park Avenue,Ultra,FWD
2003,Buick,Regal,GS,FWD
2003,Cadillac,Seville,STS,FWD
2003,Buick,Regal,LS,FWD
2003,Cadillac,CTS,Luxury,RWD
2003,Cadillac,Seville,SLS,FWD
2003,Cadillac,CTS,Luxury Sport,RWD
2003,Cadillac,CTS,Base,RWD
2003,Buick,Rendezvous,CXL Plus,AWD
2003,Buick,Rendezvous,CXL Plus,FWD
2003,Cadillac,Escalade,Base,RWD
2003,Cadillac,Escalade,Base,AWD
2003,GMC,Sierra 2500,WT,4WD
2003,GMC,Sierra 2500,WT,RWD
2003,Buick,LeSabre,Limited,FWD
2003,GMC,Sierra 2500,SLT,RWD
2003,GMC,Sierra 2500,SLT,4WD
2003,GMC,Sierra 2500,Base,RWD
2003,GMC,Sierra 2500,Base,4WD
2003,BMW,745Li,Base,RWD
2003,GMC,Envoy,SLE,RWD
2003,GMC,Envoy,SLE,4WD
2003,GMC,Envoy,SLT,RWD
2003,GMC,Envoy,SLT,4WD
2003,Mercury,Grand Marquis,LS,RWD
2003,Mercury,Grand Marquis,LSE,RWD
2003,GMC,Yukon,SLT,RWD
2003,GMC,Yukon,SLT,4WD
2003,GMC,Yukon,SLE,RWD
2003,GMC,Yukon,SLE,4WD
2003,Mercury,Sable,LS,FWD
2003,Mercury,Sable,LS Premium,FWD
2003,Mercury,Sable,GS,FWD
2003,Mercury,Grand Marquis,GS,RWD
2003,Subaru,Impreza,WRX,AWD
2003,Subaru,Impreza,TS,AWD
2003,Mercury,Marauder,Base,RWD
2003,Subaru,Impreza,RS,AWD
2003,Subaru,Impreza,Outback,AWD
2003,Pontiac,Bonneville,SLE,FWD
2003,Suzuki,Aerio,SX,FWD
2003,Suzuki,Aerio,SX,AWD
2003,Suzuki,Aerio,S,FWD
2003,Pontiac,Grand Prix,SE,FWD
2003,Pontiac,Sunfire,GT,FWD
2003,Pontiac,Grand Prix,GT,FWD
2003,Pontiac,Grand Prix,GTP,FWD
2003,Volkswagen,EuroVan,MV,FWD
2003,Pontiac,Montana,Base,AWD
2003,Pontiac,Montana,Base,FWD
2003,Volkswagen,Golf,GTI 1.8T,FWD
2003,Volkswagen,Golf,GL,FWD
2003,Pontiac,Grand Am,GT,FWD
2003,Pontiac,Vibe,GT,FWD
2003,Volkswagen,Golf,GTI VR6,FWD
2003,Oldsmobile,Aurora,Base,FWD
2003,Pontiac,Grand Am,SE2,FWD
2003,Pontiac,Grand Am,SE1,FWD
2003,Pontiac,Grand Am,SE,FWD
2003,Pontiac,Vibe,Base,FWD
2003,Pontiac,Vibe,Base,AWD
2003,Oldsmobile,Bravada,Base,RWD
2003,Oldsmobile,Bravada,Base,AWD
2003,Volkswagen,Jetta,TDI,FWD
2003,Pontiac,Aztek,Base,FWD
2003,Pontiac,Aztek,Base,AWD
2003,Volkswagen,Jetta,Wolfsburg Edition,FWD
2003,Pontiac,Grand Am,GT1,FWD
2003,Volkswagen,Jetta,GLI,FWD
2003,Volkswagen,Jetta,GLX,FWD
2003,Volkswagen,Jetta,GL,FWD
2003,Volkswagen,Beetle,GLX,FWD
2003,Volkswagen,Golf,GTI 20th Anniversary,FWD
2003,Volkswagen,Golf,GLS,FWD
2003,Volkswagen,EuroVan,GLS,FWD
2003,Volkswagen,Jetta,GLS,FWD
2003,Volkswagen,Beetle,GLS,FWD
2003,Volkswagen,Beetle,Turbo S,FWD
2003,Oldsmobile,Silhouette,Premiere,AWD
2003,Oldsmobile,Silhouette,Premiere,FWD
2003,Oldsmobile,Silhouette,GL,FWD
2003,Oldsmobile,Silhouette,GLS,AWD
2003,Oldsmobile,Silhouette,GLS,FWD
2003,Volkswagen,Passat,W8,AWD
2003,Volkswagen,Beetle,GL,FWD
2003,Volkswagen,Passat,GLX,FWD
2003,Pontiac,Sunfire,SE,FWD
2003,Volkswagen,Passat,GLS,FWD
2003,Volkswagen,Passat,GL,FWD
2003,Pontiac,Bonneville,SE,FWD
2003,Suzuki,Aerio,GS,FWD
2003,Suzuki,Aerio,GS,AWD
2003,Pontiac,Bonneville,SSEi,FWD
2003,Volkswagen,Passat,GLX 4 Motion,AWD
2003,Subaru,Legacy,L SE,AWD
2003,Subaru,Legacy,GT,AWD
2003,Subaru,Legacy,L,AWD
2003,GMC,Sierra 3500,SLT,RWD
2003,GMC,Sierra 3500,SLT,4WD
2003,Subaru,Forester,XS,AWD
2003,Subaru,Forester,X,AWD
2003,GMC,Sierra 3500,SLE,RWD
2003,GMC,Sierra 3500,SLE,4WD
2003,GMC,Yukon,Denali,AWD
2003,GMC,Sierra 3500,Base,RWD
2003,GMC,Sierra 3500,Base,4WD
2003,Cadillac,Escalade ESV,Base,AWD
2003,Mercury,Mountaineer,Base,RWD
2003,Mercury,Mountaineer,Base,AWD
2003,Mercury,Mountaineer,Base,4WD
2003,Suzuki,Vitara,JX,4WD
2003,Suzuki,Vitara,JLX,4WD
2003,Suzuki,XL-7,Touring,4WD
2003,Suzuki,XL-7,Touring,RWD
2003,Oldsmobile,Alero,GX,FWD
2003,Suzuki,Vitara,Base,RWD
2003,Suzuki,Vitara,Base,4WD
2003,Oldsmobile,Alero,GL,FWD
2003,Oldsmobile,Alero,GLS,FWD
2003,Suzuki,XL-7,Limited,4WD
2003,Suzuki,XL-7,Limited,RWD
2003,INFINITI,FX35,Base,RWD
2003,INFINITI,FX35,Base,AWD
2003,Chrysler,Concorde,LXi,FWD
2003,Chrysler,Concorde,LX,FWD
2003,Chrysler,Voyager,LX,FWD
2003,Chrysler,Town & Country,Limited,AWD
2003,Chrysler,Town & Country,Limited,FWD
2003,Mercedes-Benz,S55 AMG,Kompressor,RWD
2003,Chrysler,Town & Country,LX,AWD
2003,Chrysler,Town & Country,LX,FWD
2003,Chrysler,Town & Country,LXi,AWD
2003,Chrysler,Town & Country,LXi,FWD
2003,Chrysler,Concorde,Limited,FWD
2003,Mercedes-Benz,S500,4Matic,AWD
2003,Saturn,L200,Base,FWD
2003,Saturn,LW300,Base,FWD
2003,Mercedes-Benz,S500,Base,RWD
2003,Saturn,Vue,Base,FWD
2003,Saturn,Vue,Base,AWD
2003,Lexus,SC430,Base,RWD
2003,Lexus,LS430,Base,RWD
2003,Chrysler,300M,Pro-Am,FWD
2003,Chrysler,300M,Base,FWD
2003,Mercedes-Benz,E55 AMG,Base,RWD
2003,Mercedes-Benz,CLK430,Base,RWD
2003,Chrysler,Town & Country,EX,FWD
2003,Chrysler,Town & Country,EL,FWD
2003,Chrysler,300M,Special,FWD
2003,Chrysler,Town & Country,Base,FWD
2003,Chrysler,Intrepid,ES,FWD
2003,Chrysler,Sebring,LX,FWD
2003,Chrysler,Intrepid,SE,FWD
2003,Chrysler,PT Cruiser,Classic,FWD
2003,Chrysler,PT Cruiser,GT,FWD
2003,Chrysler,PT Cruiser,Base,FWD
2003,Chrysler,PT Cruiser,Touring,FWD
2003,Chrysler,Sebring,Limited,FWD
2003,Chrysler,Sebring,GTC,FWD
2003,Chrysler,Sebring,LXi,FWD
2003,Chrysler,PT Cruiser,Limited,FWD
2003,INFINITI,M45,Base,RWD
2003,INFINITI,Q45,Base,RWD
2003,Lexus,GS300,Base,RWD
2003,Lexus,IS300,Sportcross,RWD
2003,Lexus,LX470,Base,4WD
2003,Lexus,ES300,Base,FWD
2003,Lexus,RX300,Base,FWD
2003,Lexus,RX300,Base,AWD
2003,Lexus,GX470,Base,4WD
2003,Lexus,IS300,Base,RWD
2003,Lexus,GS430,Base,RWD
2003,Saturn,Ion,2,FWD
2003,Saturn,Ion,3,FWD
2003,Saturn,Ion,1,FWD
2003,Saab,5-Sep,Aero,FWD
2003,Saturn,LW200,Base,FWD
2003,Saab,5-Sep,Arc,FWD
2003,Maserati,Coupe,Cambiocorsa,RWD
2003,Saab,3-Sep,Vector,FWD
2003,Maserati,Coupe,GT,RWD
2003,Saab,3-Sep,SE,FWD
2003,Maserati,Spyder,GT,RWD
2003,Maserati,Spyder,Cambiocorsa,RWD
2003,Saab,3-Sep,Linear,FWD
2003,Saab,3-Sep,Arc,FWD
2003,Mercedes-Benz,SL500,Base,RWD
2003,Saab,5-Sep,Linear,FWD
2003,Mercedes-Benz,C320,4Matic,AWD
2003,Mercedes-Benz,C320,Base,RWD
2003,Saturn,L300,Base,FWD
2003,Mercedes-Benz,SL55 AMG,Kompressor,RWD
2003,Mercedes-Benz,C240,Base,RWD
2003,Mercedes-Benz,ML55 AMG,Base,4WD
2003,Mercedes-Benz,CLK500,Base,RWD
2003,Mercedes-Benz,C240,4Matic,AWD
2003,Mercedes-Benz,E320,4Matic,AWD
2003,Mercedes-Benz,CL55 AMG,Base,RWD
2003,Mercedes-Benz,E320,Base,RWD
2003,Mercedes-Benz,G500,Base,4WD
2003,Mercedes-Benz,ML350,Base,4WD
2003,Mercedes-Benz,C230,Kompressor,RWD
2003,Mercedes-Benz,CLK320,Base,RWD
2003,Mercedes-Benz,ML320,Base,4WD
2003,Mercedes-Benz,G55 AMG,Base,4WD
2003,Mercedes-Benz,SLK32 AMG,Base,RWD
2003,Mercedes-Benz,CLK55 AMG,Base,RWD
2003,Mercedes-Benz,ML500,Base,4WD
2003,Mercedes-Benz,CL500,Base,RWD
2003,Suzuki,Grand Vitara,Base,RWD
2003,Suzuki,Grand Vitara,Base,4WD
2003,Mercedes-Benz,C32 AMG,Base,RWD
2003,Mercedes-Benz,S600,Base,RWD
2003,Mercedes-Benz,SLK230,Kompressor,RWD
2003,Mercedes-Benz,S430,4Matic,AWD
2003,Mercedes-Benz,SLK320,Base,RWD
2003,Ferrari,360,Challenge,RWD
2003,Ferrari,456 M GT,Base,RWD
2003,Mercedes-Benz,CL600,Base,RWD
2003,INFINITI,QX4,Base,RWD
2003,INFINITI,QX4,Base,4WD
2003,Ferrari,456 M GTA,Base,RWD
2003,Ferrari,360,Modena,RWD
2003,INFINITI,G35,Base,RWD
2003,INFINITI,FX45,Base,AWD
2003,Ferrari,Enzo,Base,RWD
2003,INFINITI,I35,Base,FWD
2003,Audi,A8 Quattro,L,AWD
2003,Lincoln,LS,Base,RWD
2003,Lincoln,LS,LSE,RWD
2003,Audi,A8 Quattro,Base,AWD
2003,Audi,TT,Base,FWD
2003,Kia,Sorento,EX,4WD
2003,Kia,Sorento,EX,RWD
2003,Lincoln,Navigator,Base,RWD
2003,Lincoln,Navigator,Base,4WD
2003,Lincoln,Town Car,Executive Protection Series,RWD
2003,Lincoln,Town Car,Signature,RWD
2003,Kia,Sedona,EX,FWD
2003,Kia,Magentis,Base,FWD
2003,Kia,Rio,RX-V,FWD
2003,Audi,RS6,Base,AWD
2003,Audi,TT Quattro,Base,AWD
2003,Kia,Rio,Cinco,FWD
2003,Kia,Rio,Base,FWD
2003,Audi,S8,Base,AWD
2003,Kia,Sedona,LX,FWD
2003,Kia,Optima,LX,FWD
2003,Lincoln,Town Car,Executive,RWD
2003,Freightliner,Sprinter 3500 Dually,Base,RWD
2003,Kia,Optima,SE,FWD
2003,Lincoln,Town Car,Cartier,RWD
2003,Audi,A6 Quattro,Avant,AWD
2003,Lincoln,Town Car,Executive L,RWD
2003,Audi,A6 Quattro,Base,AWD
2003,Lincoln,Aviator,Base,RWD
2003,Lincoln,Aviator,Base,AWD
2003,Lincoln,Town Car,Cartier L,RWD
2003,Kia,Spectra,GS,FWD
2003,Freightliner,Sprinter 2500,Base,RWD
2003,Kia,Spectra,LS,FWD
2003,Kia,Spectra,GSX,FWD
2003,Kia,Spectra,Base,FWD
2003,Kia,Sorento,LX,4WD
2003,Kia,Sorento,LX,RWD
2003,Ferrari,360,Spider,RWD
2003,Ferrari,575 M Maranello,Base,RWD
2003,Mercedes-Benz,S430,Base,RWD
2003,Audi,Allroad Quattro,Base,AWD
2003,Audi,S6,Avant,AWD
2003,Audi,A4 Quattro,Avant,AWD
2003,Audi,A6,Base,FWD
2003,Audi,A4,Cabriolet,FWD
2003,Bentley,Continental,GT,AWD
2003,Lamborghini,Murcielago,Base,AWD
2003,Bentley,Continental,R,RWD
2003,Hummer,H2,Base,4WD
2003,Chevrolet,Express 1500,Base,RWD
2003,Chevrolet,Express 1500,Base,AWD
2003,Bentley,Continental,T,RWD
2003,Lotus,Esprit,V8,RWD
2003,Chevrolet,Express 1500,LS,RWD
2003,Chevrolet,Express 1500,LS,AWD
2003,Chevrolet,S10,ZR2,4WD
2003,Chevrolet,S10,LS,RWD
2003,Chevrolet,S10,LS,4WD
2003,Hyundai,Tiburon,GT,FWD
2003,Hyundai,Tiburon,Base,FWD
2003,Mazda,Tribute,DX,FWD
2003,Mazda,Tribute,DX,4WD
2003,Chevrolet,S10,ZR5,4WD
2003,Mazda,B3000,DS,RWD
2003,Mazda,Protege5,Base,FWD
2003,Mazda,B2300,Base,RWD
2003,Mazda,B2300,SE,RWD
2003,Mazda,Tribute,LX,FWD
2003,Mazda,Tribute,LX,4WD
2003,Mazda,B3000,SE,RWD
2003,Nissan,Sentra,XE,FWD
2003,Nissan,Sentra,GXE,FWD
2003,Nissan,Sentra,Limited Edition,FWD
2003,Nissan,Sentra,SE-R,FWD
2003,Nissan,Altima,Base,FWD
2003,Nissan,Sentra,SE-R Spec V,FWD
2003,Nissan,Altima,S,FWD
2003,Nissan,Altima,SE,FWD
2003,Nissan,Altima,SL,FWD
2003,Jaguar,XK8,Base,RWD
2003,Jeep,TJ,SE,4WD
2003,Jeep,TJ,Sport,4WD
2003,Jeep,TJ,Sahara,4WD
2003,Chevrolet,S10,Base,RWD
2003,Chevrolet,S10,Base,4WD
2003,Jeep,TJ,Rubicon,4WD
2003,Chevrolet,S10,Xtreme,RWD
2003,Hummer,H1,Base,4WD
2003,Mazda,Tribute,ES,FWD
2003,Mazda,Tribute,ES,4WD
2003,Ford,Mustang,SVT Cobra,RWD
2003,Ford,Mustang,GT,RWD
2003,Ford,Mustang,Mach 1,RWD
2003,Ford,Mustang,Base,RWD
2003,Ford,Mustang,SVT Cobra 10th Anniversary,RWD
2003,Mazda,B4000,DS,RWD
2003,Mazda,B4000,SE,4WD
2003,Mazda,B4000,Base,4WD
2003,Mazda,Miata,LS,RWD
2003,Mazda,6,S,FWD
2003,Hyundai,Accent,Base,FWD
2003,Mazda,6,i,FWD
2003,Hyundai,Accent,GL,FWD
2003,Hyundai,Elantra,GT,FWD
2003,Hyundai,Sonata,LX,FWD
2003,Hyundai,Sonata,Base,FWD
2003,Jaguar,X-Type,Base,AWD
2003,Hyundai,Sonata,GL,FWD
2003,Hyundai,Sonata,GLS,FWD
2003,Hyundai,Elantra,GLS,FWD
2003,Jaguar,Vanden Plas,Base,RWD
2003,Jaguar,XJ8,Sport,RWD
2003,Jaguar,S-Type,R,RWD
2003,Jaguar,Vanden Plas,SC,RWD
2003,Jaguar,XJ8,Base,RWD
2003,Jeep,Grand Cherokee,Laredo,RWD
2003,Jeep,Grand Cherokee,Laredo,4WD
2003,Jaguar,S-Type,Base,RWD
2003,Jeep,Grand Cherokee,Overland,AWD
2003,Jeep,Grand Cherokee,Limited,RWD
2003,Jeep,Grand Cherokee,Limited,AWD
2003,Hyundai,Santa Fe,LX,FWD
2003,Hyundai,Santa Fe,LX,4WD
2003,Jaguar,XKR,Base,RWD
2003,Jaguar,XJR,Base,RWD
2003,Hyundai,Santa Fe,Base,FWD
2003,Mazda,Miata,SE,RWD
2003,Mazda,Miata,Base,RWD
2003,Hyundai,Accent,GS,FWD
2003,Mazda,MPV,LX,FWD
2003,Mazda,MPV,ES,FWD
2003,Mazda,Miata,Shinsen,RWD
2003,Hyundai,Santa Fe,GLS,4WD
2003,Hyundai,Santa Fe,GLS,FWD
2003,Hyundai,XG350,L,FWD
2003,Mazda,Protege,DX,FWD
2003,Hyundai,XG350,Base,FWD
2003,Mazda,Protege,LX,FWD
2003,Mazda,Protege,ES,FWD
2003,Mazda,Protege,Mazdaspeed,FWD
2003,Mazda,Protege,SE,FWD
2003,Jeep,Liberty,Sport,RWD
2003,Jeep,Liberty,Sport,4WD
2003,Jeep,Liberty,Renegade,RWD
2003,Jeep,Liberty,Renegade,4WD
2003,Jeep,Wrangler,X,4WD
2003,Nissan,Pathfinder,SE,RWD
2003,Nissan,Pathfinder,SE,4WD
2003,Nissan,Pathfinder,LE,RWD
2003,Nissan,Pathfinder,LE,4WD
2003,Nissan,Frontier,XE,RWD
2003,Nissan,Frontier,XE,4WD
2003,Nissan,350Z,Track,RWD
2003,Jeep,Wrangler,Rubicon,4WD
2003,Nissan,Frontier,SVE,4WD
2003,Nissan,Maxima,GLE,FWD
2003,Nissan,Xterra,SE,RWD
2003,Nissan,Xterra,SE,4WD
2003,Maybach,57,Base,RWD
2003,Chevrolet,Trailblazer EXT,LT,RWD
2003,Chevrolet,Trailblazer EXT,LT,4WD
2003,Chevrolet,Trailblazer EXT,North Face,RWD
2003,Chevrolet,Trailblazer EXT,North Face,4WD
2003,Nissan,Xterra,XE,RWD
2003,Nissan,Xterra,XE,4WD
2003,Chevrolet,Trailblazer EXT,LS,RWD
2003,Chevrolet,Trailblazer EXT,LS,4WD
2003,Chevrolet,Suburban 1500,LT,RWD
2003,Chevrolet,Suburban 1500,LT,4WD
2003,Chevrolet,Suburban 1500,LS,RWD
2003,Chevrolet,Suburban 1500,LS,4WD
2003,Chevrolet,Suburban 1500,Z71,4WD
2003,Chevrolet,Silverado 2500 HD,Base,RWD
2003,Chevrolet,Silverado 2500 HD,Base,4WD
2003,Chevrolet,Silverado 2500 HD,LT,RWD
2003,Chevrolet,Silverado 2500 HD,LT,4WD
2003,Chevrolet,Silverado 2500 HD,LS,RWD
2003,Chevrolet,Silverado 2500 HD,LS,4WD
2003,Chevrolet,Silverado 2500 HD,WT,RWD
2003,Chevrolet,Silverado 2500 HD,WT,4WD
2003,Chevrolet,Trailblazer,LS,RWD
2003,Chevrolet,Trailblazer,LS,4WD
2003,Chevrolet,Trailblazer,LTZ,RWD
2003,Chevrolet,Trailblazer,LTZ,4WD
2003,Chevrolet,Trailblazer,LT,RWD
2003,Chevrolet,Trailblazer,LT,4WD
2003,Nissan,Maxima,SE,FWD
2003,Maybach,62,Base,RWD
2003,Nissan,Frontier,SE,RWD
2003,Nissan,Frontier,SE,4WD
2003,Nissan,Frontier,Base,RWD
2003,Chevrolet,Avalanche 1500,Z71,4WD
2003,Nissan,Frontier,SC,4WD
2003,Nissan,Frontier,SC,RWD
2003,Nissan,Murano,SL,FWD
2003,Nissan,Murano,SL,AWD
2003,Nissan,Murano,SE,AWD
2003,Nissan,Murano,SE,FWD
2003,Nissan,350Z,Enthusiast,RWD
2003,Nissan,Maxima,GXE,FWD
2003,Nissan,350Z,Performance,RWD
2003,Nissan,350Z,Base,RWD
2003,Jeep,Wrangler,Sahara,4WD
2003,Jeep,Wrangler,Sport,4WD
2003,Jeep,Wrangler,SE,4WD
2003,Jeep,Liberty,Limited,RWD
2003,Jeep,Liberty,Limited,4WD
2003,Chevrolet,Avalanche 1500,WBH,RWD
2003,Chevrolet,Avalanche 1500,WBH,4WD
2003,Chevrolet,Avalanche 1500,On Road Edition,RWD
2003,Nissan,350Z,Touring,RWD
2003,Chevrolet,Suburban 2500,LS,RWD
2003,Chevrolet,Suburban 2500,LS,4WD
2003,Chevrolet,Monte Carlo,SS High Sport,FWD
2003,Chevrolet,Monte Carlo,LS Sport,FWD
2003,Chevrolet,Cavalier,LS,FWD
2003,Chevrolet,Avalanche 1500,North Face,4WD
2003,Chevrolet,Avalanche 2500,Base,RWD
2003,Chevrolet,Avalanche 2500,Base,4WD
2003,Chevrolet,Cavalier,LS Sport,FWD
2003,Chevrolet,Express 2500,LS,RWD
2003,Chevrolet,Express 2500,LS,AWD
2003,Chevrolet,Monte Carlo,SS,FWD
2003,Chevrolet,Silverado 3500 Dually,LS,RWD
2003,Chevrolet,Silverado 3500 Dually,LS,4WD
2003,Chevrolet,Express 3500,LS,RWD
2003,Chevrolet,Silverado 3500 Dually,LT,RWD
2003,Chevrolet,Silverado 3500 Dually,LT,4WD
2003,Chevrolet,Silverado 2500,LS,RWD
2003,Chevrolet,Silverado 2500,LS,4WD
2003,Chevrolet,Silverado 3500 Dually,Base,RWD
2003,Chevrolet,Silverado 3500 Dually,Base,4WD
2003,Chevrolet,Silverado 1500,LT,RWD
2003,Chevrolet,Silverado 1500,LT,4WD
2003,Chevrolet,Silverado 1500,WT,RWD
2003,Chevrolet,Silverado 1500,WT,4WD
2003,Chevrolet,Silverado 1500,LS,RWD
2003,Chevrolet,Silverado 1500,LS,4WD
2003,Chevrolet,Silverado 1500,Base,RWD
2003,Chevrolet,Silverado 1500,Base,4WD
2003,Chevrolet,Silverado 2500,LT,RWD
2003,Chevrolet,Silverado 2500,LT,4WD
2003,Chevrolet,Silverado 1500,SS,AWD
2003,Chevrolet,Silverado 2500,Base,4WD
2003,Chevrolet,Silverado 2500,Base,RWD
2003,Chevrolet,Silverado 1500 HD,LS,RWD
2003,Chevrolet,Silverado 1500 HD,LS,4WD
2003,Chevrolet,Trailblazer,North Face,RWD
2003,Chevrolet,Trailblazer,North Face,4WD
2003,Chevrolet,Express 3500,Base,RWD
2003,Chevrolet,Avalanche 1500,Base,RWD
2003,Chevrolet,Avalanche 1500,Base,4WD
2003,Chevrolet,Cavalier,Base,FWD
2003,Chevrolet,Silverado 1500 HD,LT,RWD
2003,Chevrolet,Silverado 1500 HD,LT,4WD
2003,Chevrolet,Silverado 3500,LS,RWD
2003,Chevrolet,Silverado 3500,LS,4WD
2003,Chevrolet,Silverado 3500,LT,RWD
2003,Chevrolet,Silverado 3500,LT,4WD
2003,Chevrolet,Monte Carlo,SS Pace Car,FWD
2003,Chevrolet,Silverado 3500,Base,RWD
2003,Chevrolet,Silverado 3500,Base,4WD
