Name,Location,Speciality,E-mail Address,Website,Facebook,Instagram,No. Of Products,Product 1,Product 2,Product 3,Product 4,Product 5,Product 6,Product 7,Product 8,Product 9,Product 10,Product 11,Product 12,Product 13,Product 14,Product 15,Product 16
LaserAway,"1023 S WASHINGTON ST STE B103, NAPERVILLE, IL 60540",,contact@laseraway.com,https://www.laseraway.com/locations/il/naperville/?utm_source=alle+directory&utm_medium=website+link,https://www.facebook.com/LaserAway/,@laseraway,7 Products,BOTOX® Cosmetic (onabotulinumtoxinA),LATISSE® (bimatoprost ophthalmic solution) 0.03%,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® Ultra XC,CoolSculpting®,CoolSculpting® Elite,,,,,,,,,
PURE MEDICAL BOUTIQUE,"875 N DEARBORN ST, CHICAGO, IL 60610",,pure@puremedicalspa.us,https://www.puremedicalspa.com/,https://www.facebook.com/puremedicalspachicago,@puremedicalboutique,16 Products,BOTOX® Cosmetic (onabotulinumtoxinA),SkinMedica®,DiamondGlow®,Natrelle® Breast Implants®,LATISSE® (bimatoprost ophthalmic solution) 0.03%,KYBELLA® (deoxycholic acid) injection 10 mg/mL,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® VOLLURE XC,JUVÉDERM® VOLBELLA XC,JUVÉDERM® Ultra XC,CoolSculpting®,JUVÉDERM® VOLUX™ XC,CoolSculpting® Elite,SKINVIVE™ by JUVÉDERM®,CoolTone®
Wrinkle Fairy Liposuction and Cosmetic Surgery Inst,"630 N WASHINGTON ST, NAPERVILLE, IL 60563",MEDICAL_SPA,info@lipodoc.com,https://www.lipodoc.com,https://www.facebook.com/Lipodoc,@wrinklefairy,15 Products,BOTOX® Cosmetic (onabotulinumtoxinA),DiamondGlow®,Natrelle® Breast Implants®,LATISSE® (bimatoprost ophthalmic solution) 0.03%,KYBELLA® (deoxycholic acid) injection 10 mg/mL,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® VOLLURE XC,JUVÉDERM® VOLBELLA XC,JUVÉDERM® Ultra XC,CoolSculpting®,JUVÉDERM® VOLUX™ XC,CoolSculpting® Elite,SKINVIVE™ by JUVÉDERM®,CoolTone®,
Concierge Aesthetics & Plastic Surgery ,"55 S MAIN ST STE 211, NAPERVILLE, IL 60540",PLASTIC_SURGERY,naperville@conciergemedspa.com,https://conciergemedspa.com,https://www.facebook.com/conciergemedspa/,@conciergemedspa,14 Products,BOTOX® Cosmetic (onabotulinumtoxinA),SkinMedica®,Natrelle® Breast Implants®,LATISSE® (bimatoprost ophthalmic solution) 0.03%,KYBELLA® (deoxycholic acid) injection 10 mg/mL,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® VOLLURE XC,JUVÉDERM® VOLBELLA XC,JUVÉDERM® Ultra XC,CoolSculpting®,JUVÉDERM® VOLUX™ XC,CoolSculpting® Elite,SKINVIVE™ by JUVÉDERM®,,
Radiant a Medspa,"30 W JEFFERSON AVE Floor 2, NAPERVILLE, IL 60540",MEDICAL_SPA,radiantamedspa@gmail.com,http://www.radiantamedspa.com,https://www.facebook.com/radiant_a_medspa,@radiant_a_medspa,12 Products,BOTOX® Cosmetic (onabotulinumtoxinA),SkinMedica®,DiamondGlow®,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® VOLLURE XC,JUVÉDERM® VOLBELLA XC,JUVÉDERM® Ultra XC,CoolSculpting®,JUVÉDERM® VOLUX™ XC,CoolSculpting® Elite,SKINVIVE™ by JUVÉDERM®,,,,
"Advanced Dermatology, A Forefront Dermatology Practice","275 PARKWAY DR STE 521, LINCOLNSHIRE, IL 60069",OTHER,info@advdermatology.com,https://www.advdermatology.com/,,@advdermatology,13 Products,BOTOX® Cosmetic (onabotulinumtoxinA),SkinMedica®,DiamondGlow®,LATISSE® (bimatoprost ophthalmic solution) 0.03%,KYBELLA® (deoxycholic acid) injection 10 mg/mL,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® VOLBELLA XC,JUVÉDERM® Ultra XC,CoolSculpting®,JUVÉDERM® VOLUX™ XC,CoolSculpting® Elite,SKINVIVE™ by JUVÉDERM®,,,
Radiant Spa & Aesthetics,"110 LOCKWOOD AVE STE 200, NEW ROCHELLE, NY 10801",MEDICAL_SPA,RadiantSpaNewRochelle@gmail.com,https://radiantspanewrochelle.com/,https://www.facebook.com/SherylBaldeoRN,@radiantspaaesthetics,12 Products,BOTOX® Cosmetic (onabotulinumtoxinA),SkinMedica®,DiamondGlow®,KYBELLA® (deoxycholic acid) injection 10 mg/mL,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® VOLLURE XC,JUVÉDERM® VOLBELLA XC,JUVÉDERM® Ultra XC,CoolSculpting®,CoolSculpting® Elite,CoolTone®,,,,
Advanced Dermatology,"275 PARKWAY DR STE 521, LINCOLNSHIRE, IL 60069",DERMATOLOGY,info@advdermatology.com,https://www.advdermatology.com,https://www.facebook.com/advdermatology,@advdermatology,12 Products,BOTOX® Cosmetic (onabotulinumtoxinA),SkinMedica®,DiamondGlow®,LATISSE® (bimatoprost ophthalmic solution) 0.03%,KYBELLA® (deoxycholic acid) injection 10 mg/mL,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® VOLBELLA XC,JUVÉDERM® Ultra XC,CoolSculpting®,JUVÉDERM® VOLUX™ XC,CoolSculpting® Elite,,,,
STEVEN PAUL BLOCH MD,"1160 PARK AVE W STE 2E, HIGHLAND PARK, IL 60035",,info@bodybybloch.com,https://www.bodybybloch.com,http://www.facebook.com/bodybyb,@bodybybloch,15 Products,BOTOX® Cosmetic (onabotulinumtoxinA),SkinMedica®,Natrelle® Breast Implants®,LATISSE® (bimatoprost ophthalmic solution) 0.03%,KYBELLA® (deoxycholic acid) injection 10 mg/mL,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® VOLLURE XC,JUVÉDERM® VOLBELLA XC,JUVÉDERM® Ultra XC,CoolSculpting®,JUVÉDERM® VOLUX™ XC,CoolSculpting® Elite,SKINVIVE™ by JUVÉDERM®,CoolTone®,
Images Med Spa - Mokena,"19070 EVERETT BLVD UNIT 202, MOKENA, IL 60448",MEDICAL_SPA,reservationsm@imagesmedspa.com,https://www.imagesmedspa.com,https://www.facebook.com/imagesmedspa,@imagesmedspa,12 Products,BOTOX® Cosmetic (onabotulinumtoxinA),SkinMedica®,LATISSE® (bimatoprost ophthalmic solution) 0.03%,KYBELLA® (deoxycholic acid) injection 10 mg/mL,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® VOLLURE XC,JUVÉDERM® VOLBELLA XC,JUVÉDERM® Ultra XC,CoolSculpting®,CoolSculpting® Elite,SKINVIVE™ by JUVÉDERM®,,,,
Wrinkle Fairy Liposuction and Cosmetic Surgery Inst,"1700 W CENTRAL RD STE 100, ARLINGTON HEIGHTS, IL 60005",MEDICAL_SPA,info@lipodoc.com,https://www.lipodoc.com,https://www.facebook.com/lipodoc/,@wrinklefiary,15 Products,BOTOX® Cosmetic (onabotulinumtoxinA),DiamondGlow®,Natrelle® Breast Implants®,LATISSE® (bimatoprost ophthalmic solution) 0.03%,KYBELLA® (deoxycholic acid) injection 10 mg/mL,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® VOLLURE XC,JUVÉDERM® VOLBELLA XC,JUVÉDERM® Ultra XC,CoolSculpting®,JUVÉDERM® VOLUX™ XC,CoolSculpting® Elite,SKINVIVE™ by JUVÉDERM®,CoolTone®,
SPERLING DERMATOLOGY,"222 COLUMBIA TPKE STE 280, FLORHAM PARK, NJ 07932",OTHER,info@sperlingdermatology.com,https://sperlingdermatology.com,https://facebook.com/sperlingdermatology,@sperlingdermatology,11 Products,BOTOX® Cosmetic (onabotulinumtoxinA),SkinMedica®,LATISSE® (bimatoprost ophthalmic solution) 0.03%,KYBELLA® (deoxycholic acid) injection 10 mg/mL,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® VOLLURE XC,JUVÉDERM® VOLBELLA XC,JUVÉDERM® Ultra XC,CoolSculpting®,CoolSculpting® Elite,,,,,
NEW YORK PLASTIC SURGICAL GROUP & DEEP BLUE MED SPA,"2200 NORTHERN BLVD STE 201, GREENVALE, NY 11548",OTHER,deepblue@lipsg.com,https://www.deepbluemedspa.com/,,@deepbluemedspa,16 Products,BOTOX® Cosmetic (onabotulinumtoxinA),SkinMedica®,DiamondGlow®,Natrelle® Breast Implants®,LATISSE® (bimatoprost ophthalmic solution) 0.03%,KYBELLA® (deoxycholic acid) injection 10 mg/mL,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® VOLLURE XC,JUVÉDERM® VOLBELLA XC,JUVÉDERM® Ultra XC,CoolSculpting®,JUVÉDERM® VOLUX™ XC,CoolSculpting® Elite,SKINVIVE™ by JUVÉDERM®,CoolTone®
Muse Med Spa,"10660 RANDOLPH ST STE 3, CROWN POINT, IN 46307",MEDICAL_SPA,info@musemedspas.com,https://www.musemedspas.com,https://www.facebook.com/musemedspas/,@musemedspa_,8 Products,BOTOX® Cosmetic (onabotulinumtoxinA),LATISSE® (bimatoprost ophthalmic solution) 0.03%,KYBELLA® (deoxycholic acid) injection 10 mg/mL,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® Ultra XC,CoolSculpting®,CoolSculpting® Elite,,,,,,,,
Beauty & the Beach - Salon & Med Spa,"2012 N MAIN ST, CROWN POINT, IN 46307",MEDICAL_SPA,karin@beautyandthebeach.com,https://beautyandthebeach.com/,https://www.facebook.com/people/Beauty-the-Beach-Salon-Med-Spa/100069445065858/,@beautyandthebeach.nwi,14 Products,BOTOX® Cosmetic (onabotulinumtoxinA),SkinMedica®,DiamondGlow®,LATISSE® (bimatoprost ophthalmic solution) 0.03%,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® VOLLURE XC,JUVÉDERM® VOLBELLA XC,JUVÉDERM® Ultra XC,CoolSculpting®,JUVÉDERM® VOLUX™ XC,CoolSculpting® Elite,SKINVIVE™ by JUVÉDERM®,CoolTone®,,
RL Center for Cosmetic Surgery and Medspa,"230 CENTER DR STE 101, VERNON HILLS, IL 60061",OTHER,info@rlcosmeticsurgery.com,https://www.rlcosmeticsurgery.com,https://www.facebook.com/Rlcosmeticsurgery/,@ritacca_cosmetic_surgery,14 Products,BOTOX® Cosmetic (onabotulinumtoxinA),SkinMedica®,DiamondGlow®,Natrelle® Breast Implants®,LATISSE® (bimatoprost ophthalmic solution) 0.03%,KYBELLA® (deoxycholic acid) injection 10 mg/mL,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® VOLLURE XC,JUVÉDERM® VOLBELLA XC,JUVÉDERM® Ultra XC,CoolSculpting®,CoolSculpting® Elite,SKINVIVE™ by JUVÉDERM®,,
JULIA MELAMED MD,"707 LAKE COOK RD STE 295, DEERFIELD, IL 60015",,doctor@melamedwellness.com,https://www.melamedwellness.com,https://www.facebook.com/melamedwellness/,@melamedwellness,10 Products,BOTOX® Cosmetic (onabotulinumtoxinA),LATISSE® (bimatoprost ophthalmic solution) 0.03%,KYBELLA® (deoxycholic acid) injection 10 mg/mL,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® VOLLURE XC,JUVÉDERM® VOLBELLA XC,JUVÉDERM® Ultra XC,CoolSculpting®,CoolSculpting® Elite,,,,,,
LaserAway,"715 POST RD, SCARSDALE, NY 10583",,contact@laseraway.com,https://www.laseraway.com/locations/ny/scarsdale/?utm_source=alle+directory&utm_medium=website+link,https://www.facebook.com/LaserAway/,@laseraway,7 Products,BOTOX® Cosmetic (onabotulinumtoxinA),LATISSE® (bimatoprost ophthalmic solution) 0.03%,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® Ultra XC,CoolSculpting®,CoolSculpting® Elite,,,,,,,,,
VLine Beauty Clinic,"175 E HAWTHORN PKWY Suite 220, VERNON HILLS, IL 60061",MEDICAL_SPA,Info@vlinebeautyclinic.com,https://vlinebeautyclinic.com/,,@VLineBeautyClinic,13 Products,BOTOX® Cosmetic (onabotulinumtoxinA),DiamondGlow®,KYBELLA® (deoxycholic acid) injection 10 mg/mL,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® VOLLURE XC,JUVÉDERM® VOLBELLA XC,JUVÉDERM® Ultra XC,CoolSculpting®,JUVÉDERM® VOLUX™ XC,CoolSculpting® Elite,SKINVIVE™ by JUVÉDERM®,CoolTone®,,,
JULIE KUPERSMITH MD PC,"77 QUAKER RIDGE RD STE 200, NEW ROCHELLE, NY 10804",,info@jkmdpc.com,http://www.jkmdpc.com,http://www.facebook.com/julieKupersmithmdpc,@dr.kupersmith,10 Products,BOTOX® Cosmetic (onabotulinumtoxinA),JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® VOLLURE XC,JUVÉDERM® VOLBELLA XC,CoolSculpting®,JUVÉDERM® VOLUX™ XC,CoolSculpting® Elite,SKINVIVE™ by JUVÉDERM®,CoolTone®,,,,,,
Ethos Aesthetic & Wellness - Summit,"89 SUMMIT AVE, SUMMIT, NJ 07901",OTHER,info@myethosspa.com,https://www.myethosspa.com,https://www.facebook.com/myethosspa,@ethosspa,12 Products,BOTOX® Cosmetic (onabotulinumtoxinA),SkinMedica®,LATISSE® (bimatoprost ophthalmic solution) 0.03%,KYBELLA® (deoxycholic acid) injection 10 mg/mL,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® VOLLURE XC,JUVÉDERM® VOLBELLA XC,JUVÉDERM® Ultra XC,CoolSculpting®,CoolSculpting® Elite,SKINVIVE™ by JUVÉDERM®,,,,
RENEE MICHELLE BURKE MD,"4 EXECUTIVE CT, SOUTH BARRINGTON, IL 60010",,info@reneeburkemd.com,https://www.reneeburkemd.com,https://www.facebook.com/reneeburkemd/,@drreneeburke,15 Products,BOTOX® Cosmetic (onabotulinumtoxinA),DiamondGlow®,Natrelle® Breast Implants®,LATISSE® (bimatoprost ophthalmic solution) 0.03%,KYBELLA® (deoxycholic acid) injection 10 mg/mL,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® VOLLURE XC,JUVÉDERM® VOLBELLA XC,JUVÉDERM® Ultra XC,CoolSculpting®,JUVÉDERM® VOLUX™ XC,CoolSculpting® Elite,SKINVIVE™ by JUVÉDERM®,CoolTone®,
Concierge Aesthetics & Plastic Surgery,"12 N 2ND ST, GENEVA, IL 60134",PLASTIC_SURGERY,doctor@conciergemedspa.com,https://conciergemedspa.com,https://www.facebook.com/conciergemedspa/,@conciergemedspa,14 Products,BOTOX® Cosmetic (onabotulinumtoxinA),SkinMedica®,Natrelle® Breast Implants®,LATISSE® (bimatoprost ophthalmic solution) 0.03%,KYBELLA® (deoxycholic acid) injection 10 mg/mL,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® VOLLURE XC,JUVÉDERM® VOLBELLA XC,JUVÉDERM® Ultra XC,CoolSculpting®,JUVÉDERM® VOLUX™ XC,CoolSculpting® Elite,SKINVIVE™ by JUVÉDERM®,,
NEW YORK PLASTIC SURGICAL GROUP & DEEP BLUE MED SPA,"999 FRANKLIN AVE, GARDEN CITY, NY 11530",OTHER,deepblue@lipsg.com,https://www.deepbluemedspa.com/,https://www.facebook.com/deepbluemedspa,@Deepbluemedspa,16 Products,BOTOX® Cosmetic (onabotulinumtoxinA),SkinMedica®,DiamondGlow®,Natrelle® Breast Implants®,LATISSE® (bimatoprost ophthalmic solution) 0.03%,KYBELLA® (deoxycholic acid) injection 10 mg/mL,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® VOLLURE XC,JUVÉDERM® VOLBELLA XC,JUVÉDERM® Ultra XC,CoolSculpting®,JUVÉDERM® VOLUX™ XC,CoolSculpting® Elite,SKINVIVE™ by JUVÉDERM®,CoolTone®
NORTHSHORE DERM CTR SC,"925 SHERWOOD DR, LAKE BLUFF, IL 60044",DERMATOLOGY,info@northshoredermatologycenter.com,https://www.northshoredermatologycenter.com,https://www.facebook.com/NorthshoreDermatologyCenter,@northshorederm,14 Products,BOTOX® Cosmetic (onabotulinumtoxinA),SkinMedica®,DiamondGlow®,LATISSE® (bimatoprost ophthalmic solution) 0.03%,KYBELLA® (deoxycholic acid) injection 10 mg/mL,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® VOLLURE XC,JUVÉDERM® VOLBELLA XC,JUVÉDERM® Ultra XC,CoolSculpting®,JUVÉDERM® VOLUX™ XC,CoolSculpting® Elite,SKINVIVE™ by JUVÉDERM®,,
LaserAway,"2000 W MAIN ST STE 450, STAMFORD, CT 06902",OTHER,contact@laseraway.com,https://www.laseraway.com/locations/ct/stamford/?utm_source=alle+directory&utm_medium=website+link,https://www.facebook.com/LaserAway/,@laseraway,8 Products,BOTOX® Cosmetic (onabotulinumtoxinA),LATISSE® (bimatoprost ophthalmic solution) 0.03%,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® Ultra XC,CoolSculpting®,CoolSculpting® Elite,CoolTone®,,,,,,,,
ESTE MEDICAL GROUP NY,"1325 FRANKLIN AVE STE 150, GARDEN CITY, NY 11530",MEDICAL_SPA,info@estemedicalusa.com,https://www.estemedicalspa.com/,https://www.facebook.com/estemedicalgroupusa,@estemedical.usa,5 Products,KYBELLA® (deoxycholic acid) injection 10 mg/mL,JUVÉDERM® VOLUMA XC,CoolSculpting®,CoolSculpting® Elite,SKINVIVE™ by JUVÉDERM®,,,,,,,,,,,
Greenwich Medical Spa,"1285 E PUTNAM AVE, RIVERSIDE, CT 06878",MEDICAL_SPA,greenwich@greenwichmedicalspa.com,https://www.greenwichmedicalspa.com/,https://www.facebook.com/greenwichmedspa/,@greenwichmedspa,12 Products,BOTOX® Cosmetic (onabotulinumtoxinA),SkinMedica®,DiamondGlow®,LATISSE® (bimatoprost ophthalmic solution) 0.03%,KYBELLA® (deoxycholic acid) injection 10 mg/mL,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® VOLLURE XC,JUVÉDERM® VOLBELLA XC,JUVÉDERM® Ultra XC,CoolSculpting®,CoolSculpting® Elite,,,,
RUDOLF THOMPSON MD,"5 PROFESSIONAL CIR STE 107, COLTS NECK, NJ 07722",,info@thompsonplasticsurgerycenter.com,https://www.thompsonplasticsurgerycenter.com,https://www.facebook.com/thompsonplasticsurgery,@thompsoncenterplasticsurgery,15 Products,BOTOX® Cosmetic (onabotulinumtoxinA),SkinMedica®,Natrelle® Breast Implants®,LATISSE® (bimatoprost ophthalmic solution) 0.03%,KYBELLA® (deoxycholic acid) injection 10 mg/mL,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® VOLLURE XC,JUVÉDERM® VOLBELLA XC,JUVÉDERM® Ultra XC,CoolSculpting®,JUVÉDERM® VOLUX™ XC,CoolSculpting® Elite,SKINVIVE™ by JUVÉDERM®,CoolTone®,
Aura Dermatology at Somerset,"75 VERONICA AVE STE 205, SOMERSET, NJ 08873",OTHER,info@auraderm.com,https://www.auraderm.com,,@aura_derm,12 Products,BOTOX® Cosmetic (onabotulinumtoxinA),SkinMedica®,DiamondGlow®,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® VOLLURE XC,JUVÉDERM® VOLBELLA XC,JUVÉDERM® Ultra XC,CoolSculpting®,JUVÉDERM® VOLUX™ XC,CoolSculpting® Elite,SKINVIVE™ by JUVÉDERM®,,,,
LaserAway,"8285 JERICHO TPKE, WOODBURY, NY 11797",OTHER,contact@laseraway.com,https://www.laseraway.com/locations/ny/woodbury/?utm_source=alle+directory&utm_medium=website+link,https://www.facebook.com/LaserAway/,@laseraway,7 Products,BOTOX® Cosmetic (onabotulinumtoxinA),LATISSE® (bimatoprost ophthalmic solution) 0.03%,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® Ultra XC,CoolSculpting®,CoolSculpting® Elite,,,,,,,,,
"PARK RIDGE, NJ SKINSPIRIT ","146 KINDERKAMACK RD STE 2, PARK RIDGE, NJ 07656",OTHER,PARKRIDGE@SKINSPIRIT.COM,https://www.skinspirit.com/locations/park-ridge/,,,16 Products,BOTOX® Cosmetic (onabotulinumtoxinA),SkinMedica®,DiamondGlow®,Natrelle® Breast Implants®,LATISSE® (bimatoprost ophthalmic solution) 0.03%,KYBELLA® (deoxycholic acid) injection 10 mg/mL,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® VOLLURE XC,JUVÉDERM® VOLBELLA XC,JUVÉDERM® Ultra XC,CoolSculpting®,JUVÉDERM® VOLUX™ XC,CoolSculpting® Elite,SKINVIVE™ by JUVÉDERM®,CoolTone®
ADAM B BODIAN MD,"11 GRACE AVE STE 100, GREAT NECK, NY 11021",,,https://bodianderm.com/,,@bodiandermatology,10 Products,BOTOX® Cosmetic (onabotulinumtoxinA),SkinMedica®,KYBELLA® (deoxycholic acid) injection 10 mg/mL,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® VOLLURE XC,JUVÉDERM® VOLBELLA XC,JUVÉDERM® Ultra XC,CoolSculpting®,CoolSculpting® Elite,,,,,,
Source Medical Aesthetics,"1032 STATE ROUTE 34, MATAWAN, NJ 07747",MEDICAL_SPA,info@drkrever.com,https://www.sourcemedicalaesthetics.com/,https://www.facebook.com/SourceMedicalAesthetics/,@source_medical_aesthetics,8 Products,BOTOX® Cosmetic (onabotulinumtoxinA),KYBELLA® (deoxycholic acid) injection 10 mg/mL,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® VOLBELLA XC,JUVÉDERM® Ultra XC,CoolSculpting®,CoolSculpting® Elite,,,,,,,,
Deep Blue Med Spa,"999 FRANKLIN AVE, GARDEN CITY, NY 11530",OTHER,leads@lipsg.com,https://www.deepbluemedspa.com/,https://www.facebook.com/deepbluemedspa/,@deepbluemedspa,16 Products,BOTOX® Cosmetic (onabotulinumtoxinA),SkinMedica®,DiamondGlow®,Natrelle® Breast Implants®,LATISSE® (bimatoprost ophthalmic solution) 0.03%,KYBELLA® (deoxycholic acid) injection 10 mg/mL,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® VOLLURE XC,JUVÉDERM® VOLBELLA XC,JUVÉDERM® Ultra XC,CoolSculpting®,JUVÉDERM® VOLUX™ XC,CoolSculpting® Elite,SKINVIVE™ by JUVÉDERM®,CoolTone®
METROPOLITAN DERMATOLOGY,"1075 CENTRAL AVE, CLARK, NJ 07066",DERMATOLOGY,admin@metropolitanderm.com,https://www.metropolitanderm.com,https://www.facebook.com/metropolitandermatology,@metroderm,13 Products,BOTOX® Cosmetic (onabotulinumtoxinA),SkinMedica®,LATISSE® (bimatoprost ophthalmic solution) 0.03%,KYBELLA® (deoxycholic acid) injection 10 mg/mL,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® VOLLURE XC,JUVÉDERM® VOLBELLA XC,JUVÉDERM® Ultra XC,CoolSculpting®,JUVÉDERM® VOLUX™ XC,CoolSculpting® Elite,SKINVIVE™ by JUVÉDERM®,,,
TRIFECTA MED SPA LONG ISLAND,"1453 BROADWAY, HEWLETT, NY 11557",MEDICAL_SPA,li@trifectamedspanyc.com,https://trifectamedspanyc.com,https://www.facebook.com/trifectamedspanyc,@trifectamedspa,13 Products,BOTOX® Cosmetic (onabotulinumtoxinA),SkinMedica®,DiamondGlow®,KYBELLA® (deoxycholic acid) injection 10 mg/mL,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® VOLLURE XC,JUVÉDERM® VOLBELLA XC,JUVÉDERM® Ultra XC,CoolSculpting®,JUVÉDERM® VOLUX™ XC,CoolSculpting® Elite,SKINVIVE™ by JUVÉDERM®,,,
NICOLE ROCCA MD,"201 S Livingston Ave 1c, Livingston, NJ 07039",DERMATOLOGY,info@natimageskin.com,https://www.naturalimageskincenter.com,https://www.facebook.com/naturalimageskincenter,@naturalimageskincenter,12 Products,BOTOX® Cosmetic (onabotulinumtoxinA),LATISSE® (bimatoprost ophthalmic solution) 0.03%,KYBELLA® (deoxycholic acid) injection 10 mg/mL,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® VOLLURE XC,JUVÉDERM® VOLBELLA XC,JUVÉDERM® Ultra XC,CoolSculpting®,JUVÉDERM® VOLUX™ XC,CoolSculpting® Elite,SKINVIVE™ by JUVÉDERM®,,,,
NicholsMD of Greenwich,"50 OLD FIELD POINT RD FL 3, GREENWICH, CT 06830",DERMATOLOGY,info@kimnicholsmd.com,https://kimnicholsmd.com,https://www.facebook.com/NicholsMD/,@nicholsmd_dermatology,10 Products,BOTOX® Cosmetic (onabotulinumtoxinA),LATISSE® (bimatoprost ophthalmic solution) 0.03%,KYBELLA® (deoxycholic acid) injection 10 mg/mL,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® VOLLURE XC,JUVÉDERM® VOLBELLA XC,JUVÉDERM® Ultra XC,CoolSculpting®,CoolSculpting® Elite,,,,,,
ROSEMARIE INGLETON MD PC,"14 E 4TH ST RM 505, NEW YORK, NY 10012",,office@ingletonmd.com,https://www.ingletonmd.com/,,@ingletondermatology,15 Products,BOTOX® Cosmetic (onabotulinumtoxinA),SkinMedica®,DiamondGlow®,LATISSE® (bimatoprost ophthalmic solution) 0.03%,KYBELLA® (deoxycholic acid) injection 10 mg/mL,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® VOLLURE XC,JUVÉDERM® VOLBELLA XC,JUVÉDERM® Ultra XC,CoolSculpting®,JUVÉDERM® VOLUX™ XC,CoolSculpting® Elite,SKINVIVE™ by JUVÉDERM®,CoolTone®,
Synergy Wellness and MediSpa,"280 STATE ROUTE 35 STE 301, RED BANK, NJ 07701",MEDICAL_SPA,synergywellness17@gmail.com,https://synergywellnessmedispa.com,https://www.facebook.com/synergywellnessandmedispa,@synergywellnessmedispa,11 Products,BOTOX® Cosmetic (onabotulinumtoxinA),SkinMedica®,LATISSE® (bimatoprost ophthalmic solution) 0.03%,KYBELLA® (deoxycholic acid) injection 10 mg/mL,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® VOLLURE XC,JUVÉDERM® VOLBELLA XC,JUVÉDERM® Ultra XC,CoolSculpting®,CoolSculpting® Elite,,,,,
